Voice Name: fi-FI-HarriNeural, Gender: SynthesisVoiceGender.Male, Locale: fi-FI
Voice Name: fi-FI-NooraNeural, Gender: SynthesisVoiceGender.Female, Locale: fi-FI
Voice Name: fil-PH-BlessicaNeural, Gender: SynthesisVoiceGender.Female, Locale: fil-PH
Voice Name: fil-PH-AngeloNeural, Gender: SynthesisVoiceGender.Male, Locale: fil-PH
Voice Name: fr-BE-CharlineNeural, Gender: SynthesisVoiceGender.Female, Locale: fr-BE
Voice Name: fr-BE-GerardNeural, Gender: SynthesisVoiceGender.Male, Locale: fr-BE
Voice Name: fr-CA-SylvieNeural, Gender: SynthesisVoiceGender.Female, Locale: fr-CA
Voice Name: fr-CA-JeanNeural, Gender: SynthesisVoiceGender.Male, Locale: fr-CA
Voice Name: fr-CA-AntoineNeural, Gender: SynthesisVoiceGender.Male, Locale: fr-CA
Voice Name: fr-CA-ThierryNeural, Gender: SynthesisVoiceGender.Male, Locale: fr-CA
Voice Name: fr-CH-ArianeNeural, Gender: SynthesisVoiceGender.Female, Locale: fr-CH
Voice Name: fr-CH-FabriceNeural, Gender: SynthesisVoiceGender.Male, Locale: fr-CH
Voice Name: fr-FR-DeniseNeural, Gender: SynthesisVoiceGender.Female, Locale: fr-FR
Voice Name: fr-FR-HenriNeural, Gender: SynthesisVoiceGender.Male, Locale: fr-FR
Voice Name: fr-FR-VivienneMultilingualNeural, Gender: SynthesisVoiceGender.Female, Locale: fr-FR
Voice Name: fr-FR-RemyMultilingualNeural, Gender: SynthesisVoiceGender.Male, Locale: fr-FR
Voice Name: fr-FR-LucienMultilingualNeural, Gender: SynthesisVoiceGender.Male, Locale: fr-FR
Voice Name: fr-FR-AlainNeural, Gender: SynthesisVoiceGender.Male, Locale: fr-FR
Voice Name: fr-FR-BrigitteNeural, Gender: SynthesisVoiceGender.Female, Locale: fr-FR
Voice Name: fr-FR-CelesteNeural, Gender: SynthesisVoiceGender.Female, Locale: fr-FR
Voice Name: fr-FR-ClaudeNeural, Gender: SynthesisVoiceGender.Male, Locale: fr-FR
Voice Name: fr-FR-CoralieNeural, Gender: SynthesisVoiceGender.Female, Locale: fr-FR
Voice Name: fr-FR-EloiseNeural, Gender: SynthesisVoiceGender.Female, Locale: fr-FR
Voice Name: fr-FR-JacquelineNeural, Gender: SynthesisVoiceGender.Female, Locale: fr-FR
Voice Name: fr-FR-JeromeNeural, Gender: SynthesisVoiceGender.Male, Locale: fr-FR
Voice Name: fr-FR-JosephineNeural, Gender: SynthesisVoiceGender.Female, Locale: fr-FR
Voice Name: fr-FR-MauriceNeural, Gender: SynthesisVoiceGender.Male, Locale: fr-FR
Voice Name: fr-FR-YvesNeural, Gender: SynthesisVoiceGender.Male, Locale: fr-FR
Voice Name: fr-FR-YvetteNeural, Gender: SynthesisVoiceGender.Female, Locale: fr-FR
Voice Name: ga-IE-OrlaNeural, Gender: SynthesisVoiceGender.Female, Locale: ga-IE
Voice Name: ga-IE-ColmNeural, Gender: SynthesisVoiceGender.Male, Locale: ga-IE
Voice Name: gl-ES-SabelaNeural, Gender: SynthesisVoiceGender.Female, Locale: gl-ES
Voice Name: gl-ES-RoiNeural, Gender: SynthesisVoiceGender.Male, Locale: gl-ES
Voice Name: gu-IN-DhwaniNeural, Gender: SynthesisVoiceGender.Female, Locale: gu-IN
Voice Name: gu-IN-NiranjanNeural, Gender: SynthesisVoiceGender.Male, Locale: gu-IN
Voice Name: he-IL-HilaNeural, Gender: SynthesisVoiceGender.Female, Locale: he-IL
Voice Name: he-IL-AvriNeural, Gender: SynthesisVoiceGender.Male, Locale: he-IL
Voice Name: hi-IN-AaravNeural, Gender: SynthesisVoiceGender.Male, Locale: hi-IN
Voice Name: hi-IN-AnanyaNeural, Gender: SynthesisVoiceGender.Female, Locale: hi-IN
Voice Name: hi-IN-KavyaNeural, Gender: SynthesisVoiceGender.Female, Locale: hi-IN
Voice Name: hi-IN-KunalNeural, Gender: SynthesisVoiceGender.Male, Locale: hi-IN
Voice Name: hi-IN-RehaanNeural, Gender: SynthesisVoiceGender.Male, Locale: hi-IN
Voice Name: hi-IN-SwaraNeural, Gender: SynthesisVoiceGender.Female, Locale: hi-IN
Voice Name: hi-IN-MadhurNeural, Gender: SynthesisVoiceGender.Male, Locale: hi-IN
Voice Name: hi-IN-AartiNeural, Gender: SynthesisVoiceGender.Female, Locale: hi-IN
Voice Name: hi-IN-ArjunNeural, Gender: SynthesisVoiceGender.Male, Locale: hi-IN
Voice Name: hr-HR-GabrijelaNeural, Gender: SynthesisVoiceGender.Female, Locale: hr-HR
Voice Name: hr-HR-SreckoNeural, Gender: SynthesisVoiceGender.Male, Locale: hr-HR
Voice Name: hu-HU-NoemiNeural, Gender: SynthesisVoiceGender.Female, Locale: hu-HU
Voice Name: hu-HU-TamasNeural, Gender: SynthesisVoiceGender.Male, Locale: hu-HU
Voice Name: hy-AM-AnahitNeural, Gender: SynthesisVoiceGender.Female, Locale: hy-AM
Voice Name: hy-AM-HaykNeural, Gender: SynthesisVoiceGender.Male, Locale: hy-AM
Voice Name: id-ID-GadisNeural, Gender: SynthesisVoiceGender.Female, Locale: id-ID
Voice Name: id-ID-ArdiNeural, Gender: SynthesisVoiceGender.Male, Locale: id-ID
Voice Name: is-IS-GudrunNeural, Gender: SynthesisVoiceGender.Female, Locale: is-IS
Voice Name: is-IS-GunnarNeural, Gender: SynthesisVoiceGender.Male, Locale: is-IS
Voice Name: it-IT-ElsaNeural, Gender: SynthesisVoiceGender.Female, Locale: it-IT
Voice Name: it-IT-IsabellaNeural, Gender: SynthesisVoiceGender.Female, Locale: it-IT
Voice Name: it-IT-DiegoNeural, Gender: SynthesisVoiceGender.Male, Locale: it-IT
Voice Name: it-IT-AlessioMultilingualNeural, Gender: SynthesisVoiceGender.Male, Locale: it-IT
Voice Name: it-IT-IsabellaMultilingualNeural, Gender: SynthesisVoiceGender.Female, Locale: it-IT
Voice Name: it-IT-GiuseppeMultilingualNeural, Gender: SynthesisVoiceGender.Male, Locale: it-IT
Voice Name: it-IT-MarcelloMultilingualNeural, Gender: SynthesisVoiceGender.Male, Locale: it-IT
Voice Name: it-IT-BenignoNeural, Gender: SynthesisVoiceGender.Male, Locale: it-IT
Voice Name: it-IT-CalimeroNeural, Gender: SynthesisVoiceGender.Male, Locale: it-IT
Voice Name: it-IT-CataldoNeural, Gender: SynthesisVoiceGender.Male, Locale: it-IT
Voice Name: it-IT-FabiolaNeural, Gender: SynthesisVoiceGender.Female, Locale: it-IT
Voice Name: it-IT-FiammaNeural, Gender: SynthesisVoiceGender.Female, Locale: it-IT
Voice Name: it-IT-GianniNeural, Gender: SynthesisVoiceGender.Male, Locale: it-IT
Voice Name: it-IT-GiuseppeNeural, Gender: SynthesisVoiceGender.Male, Locale: it-IT
Voice Name: it-IT-ImeldaNeural, Gender: SynthesisVoiceGender.Female, Locale: it-IT
Voice Name: it-IT-IrmaNeural, Gender: SynthesisVoiceGender.Female, Locale: it-IT
Voice Name: it-IT-LisandroNeural, Gender: SynthesisVoiceGender.Male, Locale: it-IT
Voice Name: it-IT-PalmiraNeural, Gender: SynthesisVoiceGender.Female, Locale: it-IT
Voice Name: it-IT-PierinaNeural, Gender: SynthesisVoiceGender.Female, Locale: it-IT
Voice Name: it-IT-RinaldoNeural, Gender: SynthesisVoiceGender.Male, Locale: it-IT
Voice Name: iu-Cans-CA-SiqiniqNeural, Gender: SynthesisVoiceGender.Female, Locale: iu-Cans-CA
Voice Name: iu-Cans-CA-TaqqiqNeural, Gender: SynthesisVoiceGender.Male, Locale: iu-Cans-CA
Voice Name: iu-Latn-CA-SiqiniqNeural, Gender: SynthesisVoiceGender.Female, Locale: iu-Latn-CA
Voice Name: iu-Latn-CA-TaqqiqNeural, Gender: SynthesisVoiceGender.Male, Locale: iu-Latn-CA
Voice Name: ja-JP-NanamiNeural, Gender: SynthesisVoiceGender.Female, Locale: ja-JP
Voice Name: ja-JP-KeitaNeural, Gender: SynthesisVoiceGender.Male, Locale: ja-JP
Voice Name: ja-JP-AoiNeural, Gender: SynthesisVoiceGender.Female, Locale: ja-JP
Voice Name: ja-JP-DaichiNeural, Gender: SynthesisVoiceGender.Male, Locale: ja-JP
Voice Name: ja-JP-MayuNeural, Gender: SynthesisVoiceGender.Female, Locale: ja-JP
Voice Name: ja-JP-NaokiNeural, Gender: SynthesisVoiceGender.Male, Locale: ja-JP
Voice Name: ja-JP-ShioriNeural, Gender: SynthesisVoiceGender.Female, Locale: ja-JP
Voice Name: ja-JP-MasaruMultilingualNeural, Gender: SynthesisVoiceGender.Male, Locale: ja-JP
Voice Name: ja-JP-Masaru:DragonHDLatestNeural, Gender: SynthesisVoiceGender.Male, Locale: ja-JP
Voice Name: jv-ID-SitiNeural, Gender: SynthesisVoiceGender.Female, Locale: jv-ID
Voice Name: jv-ID-DimasNeural, Gender: SynthesisVoiceGender.Male, Locale: jv-ID
Voice Name: ka-GE-EkaNeural, Gender: SynthesisVoiceGender.Female, Locale: ka-GE
Voice Name: ka-GE-GiorgiNeural, Gender: SynthesisVoiceGender.Male, Locale: ka-GE
Voice Name: kk-KZ-AigulNeural, Gender: SynthesisVoiceGender.Female, Locale: kk-KZ
Voice Name: kk-KZ-DauletNeural, Gender: SynthesisVoiceGender.Male, Locale: kk-KZ
Voice Name: km-KH-SreymomNeural, Gender: SynthesisVoiceGender.Female, Locale: km-KH
Voice Name: km-KH-PisethNeural, Gender: SynthesisVoiceGender.Male, Locale: km-KH
Voice Name: kn-IN-SapnaNeural, Gender: SynthesisVoiceGender.Female, Locale: kn-IN
Voice Name: kn-IN-GaganNeural, Gender: SynthesisVoiceGender.Male, Locale: kn-IN
Voice Name: ko-KR-SunHiNeural, Gender: SynthesisVoiceGender.Female, Locale: ko-KR
Voice Name: ko-KR-InJoonNeural, Gender: SynthesisVoiceGender.Male, Locale: ko-KR
Voice Name: ko-KR-HyunsuMultilingualNeural, Gender: SynthesisVoiceGender.Male, Locale: ko-KR
Voice Name: ko-KR-BongJinNeural, Gender: SynthesisVoiceGender.Male, Locale: ko-KR
Voice Name: ko-KR-GookMinNeural, Gender: SynthesisVoiceGender.Male, Locale: ko-KR
Voice Name: ko-KR-HyunsuNeural, Gender: SynthesisVoiceGender.Male, Locale: ko-KR
Voice Name: ko-KR-JiMinNeural, Gender: SynthesisVoiceGender.Female, Locale: ko-KR
Voice Name: ko-KR-SeoHyeonNeural, Gender: SynthesisVoiceGender.Female, Locale: ko-KR
Voice Name: ko-KR-SoonBokNeural, Gender: SynthesisVoiceGender.Female, Locale: ko-KR
Voice Name: ko-KR-YuJinNeural, Gender: SynthesisVoiceGender.Female, Locale: ko-KR
Voice Name: lo-LA-KeomanyNeural, Gender: SynthesisVoiceGender.Female, Locale: lo-LA
Voice Name: lo-LA-ChanthavongNeural, Gender: SynthesisVoiceGender.Male, Locale: lo-LA
Voice Name: lt-LT-OnaNeural, Gender: SynthesisVoiceGender.Female, Locale: lt-LT
Voice Name: lt-LT-LeonasNeural, Gender: SynthesisVoiceGender.Male, Locale: lt-LT
Voice Name: lv-LV-EveritaNeural, Gender: SynthesisVoiceGender.Female, Locale: lv-LV
Voice Name: lv-LV-NilsNeural, Gender: SynthesisVoiceGender.Male, Locale: lv-LV
Voice Name: mk-MK-MarijaNeural, Gender: SynthesisVoiceGender.Female, Locale: mk-MK
Voice Name: mk-MK-AleksandarNeural, Gender: SynthesisVoiceGender.Male, Locale: mk-MK
Voice Name: ml-IN-SobhanaNeural, Gender: SynthesisVoiceGender.Female, Locale: ml-IN
Voice Name: ml-IN-MidhunNeural, Gender: SynthesisVoiceGender.Male, Locale: ml-IN
Voice Name: mn-MN-YesuiNeural, Gender: SynthesisVoiceGender.Female, Locale: mn-MN
Voice Name: mn-MN-BataaNeural, Gender: SynthesisVoiceGender.Male, Locale: mn-MN
Voice Name: mr-IN-AarohiNeural, Gender: SynthesisVoiceGender.Female, Locale: mr-IN
Voice Name: mr-IN-ManoharNeural, Gender: SynthesisVoiceGender.Male, Locale: mr-IN
Voice Name: ms-MY-YasminNeural, Gender: SynthesisVoiceGender.Female, Locale: ms-MY
Voice Name: ms-MY-OsmanNeural, Gender: SynthesisVoiceGender.Male, Locale: ms-MY
Voice Name: mt-MT-GraceNeural, Gender: SynthesisVoiceGender.Female, Locale: mt-MT
Voice Name: mt-MT-JosephNeural, Gender: SynthesisVoiceGender.Male, Locale: mt-MT
Voice Name: my-MM-NilarNeural, Gender: SynthesisVoiceGender.Female, Locale: my-MM
Voice Name: my-MM-ThihaNeural, Gender: SynthesisVoiceGender.Male, Locale: my-MM
Voice Name: nb-NO-PernilleNeural, Gender: SynthesisVoiceGender.Female, Locale: nb-NO
Voice Name: nb-NO-FinnNeural, Gender: SynthesisVoiceGender.Male, Locale: nb-NO
Voice Name: nb-NO-IselinNeural, Gender: SynthesisVoiceGender.Female, Locale: nb-NO
Voice Name: ne-NP-HemkalaNeural, Gender: SynthesisVoiceGender.Female, Locale: ne-NP
Voice Name: ne-NP-SagarNeural, Gender: SynthesisVoiceGender.Male, Locale: ne-NP
Voice Name: nl-BE-DenaNeural, Gender: SynthesisVoiceGender.Female, Locale: nl-BE
Voice Name: nl-BE-ArnaudNeural, Gender: SynthesisVoiceGender.Male, Locale: nl-BE
Voice Name: nl-NL-FennaNeural, Gender: SynthesisVoiceGender.Female, Locale: nl-NL
Voice Name: nl-NL-MaartenNeural, Gender: SynthesisVoiceGender.Male, Locale: nl-NL
Voice Name: nl-NL-ColetteNeural, Gender: SynthesisVoiceGender.Female, Locale: nl-NL
Voice Name: or-IN-SubhasiniNeural, Gender: SynthesisVoiceGender.Female, Locale: or-IN
Voice Name: or-IN-SukantNeural, Gender: SynthesisVoiceGender.Male, Locale: or-IN
Voice Name: pa-IN-OjasNeural, Gender: SynthesisVoiceGender.Male, Locale: pa-IN
Voice Name: pa-IN-VaaniNeural, Gender: SynthesisVoiceGender.Female, Locale: pa-IN
Voice Name: pl-PL-AgnieszkaNeural, Gender: SynthesisVoiceGender.Female, Locale: pl-PL
Voice Name: pl-PL-MarekNeural, Gender: SynthesisVoiceGender.Male, Locale: pl-PL
Voice Name: pl-PL-ZofiaNeural, Gender: SynthesisVoiceGender.Female, Locale: pl-PL
Voice Name: ps-AF-LatifaNeural, Gender: SynthesisVoiceGender.Female, Locale: ps-AF
Voice Name: ps-AF-GulNawazNeural, Gender: SynthesisVoiceGender.Male, Locale: ps-AF
Voice Name: pt-BR-FranciscaNeural, Gender: SynthesisVoiceGender.Female, Locale: pt-BR
Voice Name: pt-BR-AntonioNeural, Gender: SynthesisVoiceGender.Male, Locale: pt-BR
Voice Name: pt-BR-MacerioMultilingualNeural, Gender: SynthesisVoiceGender.Male, Locale: pt-BR
Voice Name: pt-BR-ThalitaMultilingualNeural, Gender: SynthesisVoiceGender.Female, Locale: pt-BR
Voice Name: pt-BR-BrendaNeural, Gender: SynthesisVoiceGender.Female, Locale: pt-BR
Voice Name: pt-BR-DonatoNeural, Gender: SynthesisVoiceGender.Male, Locale: pt-BR
Voice Name: pt-BR-ElzaNeural, Gender: SynthesisVoiceGender.Female, Locale: pt-BR
Voice Name: pt-BR-FabioNeural, Gender: SynthesisVoiceGender.Male, Locale: pt-BR
Voice Name: pt-BR-GiovannaNeural, Gender: SynthesisVoiceGender.Female, Locale: pt-BR
Voice Name: pt-BR-HumbertoNeural, Gender: SynthesisVoiceGender.Male, Locale: pt-BR
Voice Name: pt-BR-JulioNeural, Gender: SynthesisVoiceGender.Male, Locale: pt-BR
Voice Name: pt-BR-LeilaNeural, Gender: SynthesisVoiceGender.Female, Locale: pt-BR
Voice Name: pt-BR-LeticiaNeural, Gender: SynthesisVoiceGender.Female, Locale: pt-BR
Voice Name: pt-BR-ManuelaNeural, Gender: SynthesisVoiceGender.Female, Locale: pt-BR
Voice Name: pt-BR-NicolauNeural, Gender: SynthesisVoiceGender.Male, Locale: pt-BR
Voice Name: pt-BR-ThalitaNeural, Gender: SynthesisVoiceGender.Female, Locale: pt-BR
Voice Name: pt-BR-ValerioNeural, Gender: SynthesisVoiceGender.Male, Locale: pt-BR
Voice Name: pt-BR-YaraNeural, Gender: SynthesisVoiceGender.Female, Locale: pt-BR
Voice Name: pt-PT-RaquelNeural, Gender: SynthesisVoiceGender.Female, Locale: pt-PT
Voice Name: pt-PT-DuarteNeural, Gender: SynthesisVoiceGender.Male, Locale: pt-PT
Voice Name: pt-PT-FernandaNeural, Gender: SynthesisVoiceGender.Female, Locale: pt-PT
Voice Name: ro-RO-AlinaNeural, Gender: SynthesisVoiceGender.Female, Locale: ro-RO
Voice Name: ro-RO-EmilNeural, Gender: SynthesisVoiceGender.Male, Locale: ro-RO
Voice Name: ru-RU-SvetlanaNeural, Gender: SynthesisVoiceGender.Female, Locale: ru-RU
Voice Name: ru-RU-DmitryNeural, Gender: SynthesisVoiceGender.Male, Locale: ru-RU
Voice Name: ru-RU-DariyaNeural, Gender: SynthesisVoiceGender.Female, Locale: ru-RU
Voice Name: si-LK-ThiliniNeural, Gender: SynthesisVoiceGender.Female, Locale: si-LK
Voice Name: si-LK-SameeraNeural, Gender: SynthesisVoiceGender.Male, Locale: si-LK
Voice Name: sk-SK-ViktoriaNeural, Gender: SynthesisVoiceGender.Female, Locale: sk-SK
Voice Name: sk-SK-LukasNeural, Gender: SynthesisVoiceGender.Male, Locale: sk-SK
Voice Name: sl-SI-PetraNeural, Gender: SynthesisVoiceGender.Female, Locale: sl-SI
Voice Name: sl-SI-RokNeural, Gender: SynthesisVoiceGender.Male, Locale: sl-SI
Voice Name: so-SO-UbaxNeural, Gender: SynthesisVoiceGender.Female, Locale: so-SO
Voice Name: so-SO-MuuseNeural, Gender: SynthesisVoiceGender.Male, Locale: so-SO
Voice Name: sq-AL-AnilaNeural, Gender: SynthesisVoiceGender.Female, Locale: sq-AL
Voice Name: sq-AL-IlirNeural, Gender: SynthesisVoiceGender.Male, Locale: sq-AL
Voice Name: sr-Latn-RS-NicholasNeural, Gender: SynthesisVoiceGender.Male, Locale: sr-Latn-RS
Voice Name: sr-Latn-RS-SophieNeural, Gender: SynthesisVoiceGender.Female, Locale: sr-Latn-RS
Voice Name: sr-RS-SophieNeural, Gender: SynthesisVoiceGender.Female, Locale: sr-RS
Voice Name: sr-RS-NicholasNeural, Gender: SynthesisVoiceGender.Male, Locale: sr-RS
Voice Name: su-ID-TutiNeural, Gender: SynthesisVoiceGender.Female, Locale: su-ID
Voice Name: su-ID-JajangNeural, Gender: SynthesisVoiceGender.Male, Locale: su-ID
Voice Name: sv-SE-SofieNeural, Gender: SynthesisVoiceGender.Female, Locale: sv-SE
Voice Name: sv-SE-MattiasNeural, Gender: SynthesisVoiceGender.Male, Locale: sv-SE
Voice Name: sv-SE-HilleviNeural, Gender: SynthesisVoiceGender.Female, Locale: sv-SE
Voice Name: sw-KE-ZuriNeural, Gender: SynthesisVoiceGender.Female, Locale: sw-KE
Voice Name: sw-KE-RafikiNeural, Gender: SynthesisVoiceGender.Male, Locale: sw-KE
Voice Name: sw-TZ-RehemaNeural, Gender: SynthesisVoiceGender.Female, Locale: sw-TZ
Voice Name: sw-TZ-DaudiNeural, Gender: SynthesisVoiceGender.Male, Locale: sw-TZ
Voice Name: ta-IN-PallaviNeural, Gender: SynthesisVoiceGender.Female, Locale: ta-IN
Voice Name: ta-IN-ValluvarNeural, Gender: SynthesisVoiceGender.Male, Locale: ta-IN
Voice Name: ta-LK-SaranyaNeural, Gender: SynthesisVoiceGender.Female, Locale: ta-LK
Voice Name: ta-LK-KumarNeural, Gender: SynthesisVoiceGender.Male, Locale: ta-LK
Voice Name: ta-MY-KaniNeural, Gender: SynthesisVoiceGender.Female, Locale: ta-MY
Voice Name: ta-MY-SuryaNeural, Gender: SynthesisVoiceGender.Male, Locale: ta-MY
Voice Name: ta-SG-VenbaNeural, Gender: SynthesisVoiceGender.Female, Locale: ta-SG
Voice Name: ta-SG-AnbuNeural, Gender: SynthesisVoiceGender.Male, Locale: ta-SG
Voice Name: te-IN-ShrutiNeural, Gender: SynthesisVoiceGender.Female, Locale: te-IN
Voice Name: te-IN-MohanNeural, Gender: SynthesisVoiceGender.Male, Locale: te-IN
Voice Name: th-TH-PremwadeeNeural, Gender: SynthesisVoiceGender.Female, Locale: th-TH
Voice Name: th-TH-NiwatNeural, Gender: SynthesisVoiceGender.Male, Locale: th-TH
Voice Name: th-TH-AcharaNeural, Gender: SynthesisVoiceGender.Female, Locale: th-TH
Voice Name: tr-TR-EmelNeural, Gender: SynthesisVoiceGender.Female, Locale: tr-TR
Voice Name: tr-TR-AhmetNeural, Gender: SynthesisVoiceGender.Male, Locale: tr-TR
Voice Name: uk-UA-PolinaNeural, Gender: SynthesisVoiceGender.Female, Locale: uk-UA
Voice Name: uk-UA-OstapNeural, Gender: SynthesisVoiceGender.Male, Locale: uk-UA
Voice Name: ur-IN-GulNeural, Gender: SynthesisVoiceGender.Female, Locale: ur-IN
Voice Name: ur-IN-SalmanNeural, Gender: SynthesisVoiceGender.Male, Locale: ur-IN
Voice Name: ur-PK-UzmaNeural, Gender: SynthesisVoiceGender.Female, Locale: ur-PK
Voice Name: ur-PK-AsadNeural, Gender: SynthesisVoiceGender.Male, Locale: ur-PK
Voice Name: uz-UZ-MadinaNeural, Gender: SynthesisVoiceGender.Female, Locale: uz-UZ
Voice Name: uz-UZ-SardorNeural, Gender: SynthesisVoiceGender.Male, Locale: uz-UZ
Voice Name: vi-VN-HoaiMyNeural, Gender: SynthesisVoiceGender.Female, Locale: vi-VN
Voice Name: vi-VN-NamMinhNeural, Gender: SynthesisVoiceGender.Male, Locale: vi-VN
Voice Name: wuu-CN-XiaotongNeural, Gender: SynthesisVoiceGender.Female, Locale: wuu-CN
Voice Name: wuu-CN-YunzheNeural, Gender: SynthesisVoiceGender.Male, Locale: wuu-CN
Voice Name: yue-CN-XiaoMinNeural, Gender: SynthesisVoiceGender.Female, Locale: yue-CN
Voice Name: yue-CN-YunSongNeural, Gender: SynthesisVoiceGender.Male, Locale: yue-CN
Voice Name: zh-CN-XiaoxiaoNeural, Gender: SynthesisVoiceGender.Female, Locale: zh-CN
Voice Name: zh-CN-YunxiNeural, Gender: SynthesisVoiceGender.Male, Locale: zh-CN
Voice Name: zh-CN-YunjianNeural, Gender: SynthesisVoiceGender.Male, Locale: zh-CN
Voice Name: zh-CN-XiaoyiNeural, Gender: SynthesisVoiceGender.Female, Locale: zh-CN
Voice Name: zh-CN-YunyangNeural, Gender: SynthesisVoiceGender.Male, Locale: zh-CN
Voice Name: zh-CN-XiaochenNeural, Gender: SynthesisVoiceGender.Female, Locale: zh-CN
Voice Name: zh-CN-XiaochenMultilingualNeural, Gender: SynthesisVoiceGender.Female, Locale: zh-CN
Voice Name: zh-CN-XiaohanNeural, Gender: SynthesisVoiceGender.Female, Locale: zh-CN
Voice Name: zh-CN-XiaomengNeural, Gender: SynthesisVoiceGender.Female, Locale: zh-CN
Voice Name: zh-CN-XiaomoNeural, Gender: SynthesisVoiceGender.Female, Locale: zh-CN
Voice Name: zh-CN-XiaoqiuNeural, Gender: SynthesisVoiceGender.Female, Locale: zh-CN
Voice Name: zh-CN-XiaorouNeural, Gender: SynthesisVoiceGender.Female, Locale: zh-CN
Voice Name: zh-CN-XiaoruiNeural, Gender: SynthesisVoiceGender.Female, Locale: zh-CN
Voice Name: zh-CN-XiaoshuangNeural, Gender: SynthesisVoiceGender.Female, Locale: zh-CN
Voice Name: zh-CN-XiaoxiaoDialectsNeural, Gender: SynthesisVoiceGender.Female, Locale: zh-CN
Voice Name: zh-CN-XiaoxiaoMultilingualNeural, Gender: SynthesisVoiceGender.Female, Locale: zh-CN
Voice Name: zh-CN-XiaoyanNeural, Gender: SynthesisVoiceGender.Female, Locale: zh-CN
Voice Name: zh-CN-XiaoyouNeural, Gender: SynthesisVoiceGender.Female, Locale: zh-CN
Voice Name: zh-CN-XiaoyuMultilingualNeural, Gender: SynthesisVoiceGender.Female, Locale: zh-CN
Voice Name: zh-CN-XiaozhenNeural, Gender: SynthesisVoiceGender.Female, Locale: zh-CN
Voice Name: zh-CN-YunfengNeural, Gender: SynthesisVoiceGender.Male, Locale: zh-CN
Voice Name: zh-CN-YunhaoNeural, Gender: SynthesisVoiceGender.Male, Locale: zh-CN
Voice Name: zh-CN-YunjieNeural, Gender: SynthesisVoiceGender.Male, Locale: zh-CN
Voice Name: zh-CN-YunxiaNeural, Gender: SynthesisVoiceGender.Male, Locale: zh-CN
Voice Name: zh-CN-YunyeNeural, Gender: SynthesisVoiceGender.Male, Locale: zh-CN
Voice Name: zh-CN-YunyiMultilingualNeural, Gender: SynthesisVoiceGender.Male, Locale: zh-CN
Voice Name: zh-CN-YunzeNeural, Gender: SynthesisVoiceGender.Male, Locale: zh-CN
Voice Name: zh-CN-YunfanMultilingualNeural, Gender: SynthesisVoiceGender.Male, Locale: zh-CN
Voice Name: zh-CN-YunxiaoMultilingualNeural, Gender: SynthesisVoiceGender.Male, Locale: zh-CN
Voice Name: zh-CN-Xiaochen:DragonHDLatestNeural, Gender: SynthesisVoiceGender.Female, Locale: zh-CN
Voice Name: zh-CN-guangxi-YunqiNeural, Gender: SynthesisVoiceGender.Male, Locale: zh-CN-guangxi
Voice Name: zh-CN-henan-YundengNeural, Gender: SynthesisVoiceGender.Male, Locale: zh-CN-henan
Voice Name: zh-CN-liaoning-XiaobeiNeural, Gender: SynthesisVoiceGender.Female, Locale: zh-CN-liaoning
Voice Name: zh-CN-liaoning-YunbiaoNeural, Gender: SynthesisVoiceGender.Male, Locale: zh-CN-liaoning
Voice Name: zh-CN-shaanxi-XiaoniNeural, Gender: SynthesisVoiceGender.Female, Locale: zh-CN-shaanxi
Voice Name: zh-CN-shandong-YunxiangNeural, Gender: SynthesisVoiceGender.Male, Locale: zh-CN-shandong
Voice Name: zh-CN-sichuan-YunxiNeural, Gender: SynthesisVoiceGender.Male, Locale: zh-CN-sichuan
Voice Name: zh-HK-HiuMaanNeural, Gender: SynthesisVoiceGender.Female, Locale: zh-HK
Voice Name: zh-HK-WanLungNeural, Gender: SynthesisVoiceGender.Male, Locale: zh-HK
Voice Name: zh-HK-HiuGaaiNeural, Gender: SynthesisVoiceGender.Female, Locale: zh-HK
Voice Name: zh-TW-HsiaoChenNeural, Gender: SynthesisVoiceGender.Female, Locale: zh-TW
Voice Name: zh-TW-YunJheNeural, Gender: SynthesisVoiceGender.Male, Locale: zh-TW
Voice Name: zh-TW-HsiaoYuNeural, Gender: SynthesisVoiceGender.Female, Locale: zh-TW
Voice Name: zu-ZA-ThandoNeural, Gender: SynthesisVoiceGender.Female, Locale: zu-ZA
Voice Name: zu-ZA-ThembaNeural, Gender: SynthesisVoiceGender.Male, Locale: zu-ZA
